index,title,rating_emotion,emotion,genres,rating
911,Темные времена,6.5,Волнительный,Драма,7.4
911,Темные времена,6.5,Волнительный,История,7.4
911,Темные времена,4.9,Атмосферный,Драма,7.4
911,Темные времена,4.9,Атмосферный,История,7.4
912,Человек-паук: Вдали от дома,5.1,Смешной,Боевик,7.4
912,Человек-паук: Вдали от дома,5.1,Смешной,Приключения,7.4
912,Человек-паук: Вдали от дома,5.1,Смешной,Фантастика,7.4
912,Человек-паук: Вдали от дома,4.9,Атмосферный,Боевик,7.4
912,Человек-паук: Вдали от дома,4.9,Атмосферный,Приключения,7.4
912,Человек-паук: Вдали от дома,4.9,Атмосферный,Фантастика,7.4
912,Человек-паук: Вдали от дома,4.8,Добрый,Боевик,7.4
912,Человек-паук: Вдали от дома,4.8,Добрый,Приключения,7.4
912,Человек-паук: Вдали от дома,4.8,Добрый,Фантастика,7.4
913,Джон Уик,7.5,Жестокий,Боевик,7.4
913,Джон Уик,7.5,Жестокий,Триллер,7.4
913,Джон Уик,5.9,Волнительный,Боевик,7.4
913,Джон Уик,5.9,Волнительный,Триллер,7.4
913,Джон Уик,5.8,Атмосферный,Боевик,7.4
913,Джон Уик,5.8,Атмосферный,Триллер,7.4
914,Патерсон,7.4,Романтичный,Драма,7.4
914,Патерсон,7.4,Романтичный,Комедия,7.4
914,Патерсон,7.4,Романтичный,Мелодрама,7.4
914,Патерсон,6.4,Трогательный,Драма,7.4
914,Патерсон,6.4,Трогательный,Комедия,7.4
914,Патерсон,6.4,Трогательный,Мелодрама,7.4
914,Патерсон,6.2,Добрый,Драма,7.4
914,Патерсон,6.2,Добрый,Комедия,7.4
914,Патерсон,6.2,Добрый,Мелодрама,7.4
915,День патриота,7.3,Волнительный,Драма,7.4
915,День патриота,7.3,Волнительный,Боевик,7.4
915,День патриота,7.3,Волнительный,Триллер,7.4
915,День патриота,7.3,Волнительный,Криминал,7.4
915,День патриота,7.3,Волнительный,История,7.4
915,День патриота,6.2,Атмосферный,Драма,7.4
915,День патриота,6.2,Атмосферный,Боевик,7.4
915,День патриота,6.2,Атмосферный,Триллер,7.4
915,День патриота,6.2,Атмосферный,Криминал,7.4
915,День патриота,6.2,Атмосферный,История,7.4
915,День патриота,5.6,Вдохновляющий,Драма,7.4
915,День патриота,5.6,Вдохновляющий,Боевик,7.4
915,День патриота,5.6,Вдохновляющий,Триллер,7.4
915,День патриота,5.6,Вдохновляющий,Криминал,7.4
915,День патриота,5.6,Вдохновляющий,История,7.4
916,Неоспоримый 3,7.3,Жестокий,Боевик,7.4
916,Неоспоримый 3,7.3,Жестокий,Триллер,7.4
916,Неоспоримый 3,5.7,Волнительный,Боевик,7.4
916,Неоспоримый 3,5.7,Волнительный,Триллер,7.4
916,Неоспоримый 3,5.4,Атмосферный,Боевик,7.4
916,Неоспоримый 3,5.4,Атмосферный,Триллер,7.4
917,Неогранённые драгоценности,6.3,Волнительный,Драма,7.4
917,Неогранённые драгоценности,6.3,Волнительный,Триллер,7.4
917,Неогранённые драгоценности,6.3,Волнительный,Криминал,7.4
917,Неогранённые драгоценности,4.7,Атмосферный,Драма,7.4
917,Неогранённые драгоценности,4.7,Атмосферный,Триллер,7.4
917,Неогранённые драгоценности,4.7,Атмосферный,Криминал,7.4
917,Неогранённые драгоценности,4.6,Странный,Драма,7.4
917,Неогранённые драгоценности,4.6,Странный,Триллер,7.4
917,Неогранённые драгоценности,4.6,Странный,Криминал,7.4
918,Белый плен,8.4,Добрый,Драма,7.3
918,Белый плен,8.4,Добрый,Семейный,7.3
918,Белый плен,8.4,Добрый,Приключения,7.3
918,Белый плен,8.0,Трогательный,Драма,7.3
918,Белый плен,8.0,Трогательный,Семейный,7.3
918,Белый плен,8.0,Трогательный,Приключения,7.3
918,Белый плен,6.4,Волнительный,Драма,7.3
918,Белый плен,6.4,Волнительный,Семейный,7.3
918,Белый плен,6.4,Волнительный,Приключения,7.3
919,Эль Камино: Во все тяжкие,6.3,Волнительный,Драма,7.3
919,Эль Камино: Во все тяжкие,6.3,Волнительный,Боевик,7.3
919,Эль Камино: Во все тяжкие,6.3,Волнительный,Триллер,7.3
919,Эль Камино: Во все тяжкие,6.3,Волнительный,Криминал,7.3
919,Эль Камино: Во все тяжкие,6.0,Жестокий,Драма,7.3
919,Эль Камино: Во все тяжкие,6.0,Жестокий,Боевик,7.3
919,Эль Камино: Во все тяжкие,6.0,Жестокий,Триллер,7.3
919,Эль Камино: Во все тяжкие,6.0,Жестокий,Криминал,7.3
919,Эль Камино: Во все тяжкие,5.6,Умный,Драма,7.3
919,Эль Камино: Во все тяжкие,5.6,Умный,Боевик,7.3
919,Эль Камино: Во все тяжкие,5.6,Умный,Триллер,7.3
919,Эль Камино: Во все тяжкие,5.6,Умный,Криминал,7.3
920,Слоеный торт,7.4,Волнительный,Драма,7.3
920,Слоеный торт,7.4,Волнительный,Триллер,7.3
920,Слоеный торт,7.4,Волнительный,Криминал,7.3
920,Слоеный торт,5.6,Умный,Драма,7.3
920,Слоеный торт,5.6,Умный,Триллер,7.3
920,Слоеный торт,5.6,Умный,Криминал,7.3
920,Слоеный торт,5.0,Вдохновляющий,Драма,7.3
920,Слоеный торт,5.0,Вдохновляющий,Триллер,7.3
920,Слоеный торт,5.0,Вдохновляющий,Криминал,7.3
921,Женщины ХХ века,6.7,Добрый,Драма,7.3
921,Женщины ХХ века,6.4,Трогательный,Драма,7.3
921,Женщины ХХ века,5.7,Вдохновляющий,Драма,7.3
922,Игры разумов,7.7,Умный,Драма,7.3
922,Игры разумов,7.7,Умный,Триллер,7.3
922,Игры разумов,7.7,Умный,Детектив,7.3
922,Игры разумов,7.7,Умный,История,7.3
922,Игры разумов,5.9,Вдохновляющий,Драма,7.3
922,Игры разумов,5.9,Вдохновляющий,Триллер,7.3
922,Игры разумов,5.9,Вдохновляющий,Детектив,7.3
922,Игры разумов,5.9,Вдохновляющий,История,7.3
922,Игры разумов,5.2,Атмосферный,Драма,7.3
922,Игры разумов,5.2,Атмосферный,Триллер,7.3
922,Игры разумов,5.2,Атмосферный,Детектив,7.3
922,Игры разумов,5.2,Атмосферный,История,7.3
923,Спеши любить,8.7,Романтичный,Драма,7.3
923,Спеши любить,8.7,Романтичный,Мелодрама,7.3
923,Спеши любить,7.6,Трогательный,Драма,7.3
923,Спеши любить,7.6,Трогательный,Мелодрама,7.3
923,Спеши любить,6.3,Добрый,Драма,7.3
923,Спеши любить,6.3,Добрый,Мелодрама,7.3
924,Маленькие женщины,7.7,Добрый,Драма,7.3
924,Маленькие женщины,7.7,Добрый,Мелодрама,7.3
924,Маленькие женщины,6.9,Трогательный,Драма,7.3
924,Маленькие женщины,6.9,Трогательный,Мелодрама,7.3
924,Маленькие женщины,6.1,Вдохновляющий,Драма,7.3
924,Маленькие женщины,6.1,Вдохновляющий,Мелодрама,7.3
925,Кон-Тики,7.7,Волнительный,Приключения,7.2
925,Кон-Тики,7.7,Волнительный,История,7.2
925,Кон-Тики,6.4,Вдохновляющий,Приключения,7.2
925,Кон-Тики,6.4,Вдохновляющий,История,7.2
925,Кон-Тики,5.0,Атмосферный,Приключения,7.2
925,Кон-Тики,5.0,Атмосферный,История,7.2
926,Секретное досье,7.0,Волнительный,Драма,7.2
926,Секретное досье,7.0,Волнительный,История,7.2
926,Секретное досье,6.1,Умный,Драма,7.2
926,Секретное досье,6.1,Умный,История,7.2
926,Секретное досье,5.4,Вдохновляющий,Драма,7.2
926,Секретное досье,5.4,Вдохновляющий,История,7.2
927,Молчание,6.7,Волнительный,Драма,7.2
927,Молчание,6.7,Волнительный,История,7.2
927,Молчание,6.2,Атмосферный,Драма,7.2
927,Молчание,6.2,Атмосферный,История,7.2
927,Молчание,6.0,Вдохновляющий,Драма,7.2
927,Молчание,6.0,Вдохновляющий,История,7.2
928,Афера по-американски,7.1,Волнительный,Драма,7.2
928,Афера по-американски,7.1,Волнительный,Криминал,7.2
928,Афера по-американски,5.7,Вдохновляющий,Драма,7.2
928,Афера по-американски,5.7,Вдохновляющий,Криминал,7.2
928,Афера по-американски,5.4,Умный,Драма,7.2
928,Афера по-американски,5.4,Умный,Криминал,7.2
929,Квадрат,6.6,Волнительный,Драма,7.2
929,Квадрат,6.3,Странный,Драма,7.2
929,Квадрат,5.1,Вдохновляющий,Драма,7.2
930,Без лица,7.8,Волнительный,Боевик,7.2
930,Без лица,7.8,Волнительный,Триллер,7.2
930,Без лица,7.8,Волнительный,Криминал,7.2
930,Без лица,7.8,Волнительный,Фантастика,7.2
930,Без лица,6.0,Жестокий,Боевик,7.2
930,Без лица,6.0,Жестокий,Триллер,7.2
930,Без лица,6.0,Жестокий,Криминал,7.2
930,Без лица,6.0,Жестокий,Фантастика,7.2
930,Без лица,5.5,Атмосферный,Боевик,7.2
930,Без лица,5.5,Атмосферный,Триллер,7.2
930,Без лица,5.5,Атмосферный,Криминал,7.2
930,Без лица,5.5,Атмосферный,Фантастика,7.2
931,Девушка из Дании,7.4,Трогательный,Драма,7.1
931,Девушка из Дании,7.2,Романтичный,Драма,7.1
931,Девушка из Дании,5.7,Добрый,Драма,7.1
932,Джон Кью,6.7,Трогательный,Драма,7.1
932,Джон Кью,6.7,Трогательный,Триллер,7.1
932,Джон Кью,6.7,Трогательный,Криминал,7.1
932,Джон Кью,5.4,Вдохновляющий,Драма,7.1
932,Джон Кью,5.4,Вдохновляющий,Триллер,7.1
932,Джон Кью,5.4,Вдохновляющий,Криминал,7.1
932,Джон Кью,5.2,Волнительный,Драма,7.1
932,Джон Кью,5.2,Волнительный,Триллер,7.1
932,Джон Кью,5.2,Волнительный,Криминал,7.1
933,Преодоление,7.5,Волнительный,Драма,7.1
933,Преодоление,7.5,Волнительный,История,7.1
933,Преодоление,7.3,Вдохновляющий,Драма,7.1
933,Преодоление,7.3,Вдохновляющий,История,7.1
933,Преодоление,5.6,Трогательный,Драма,7.1
933,Преодоление,5.6,Трогательный,История,7.1
934,Общак,7.3,Волнительный,Драма,7.1
934,Общак,7.3,Волнительный,Криминал,7.1
934,Общак,5.7,Атмосферный,Драма,7.1
934,Общак,5.7,Атмосферный,Криминал,7.1
934,Общак,5.3,Жестокий,Драма,7.1
934,Общак,5.3,Жестокий,Криминал,7.1
935,45 лет,7.2,Трогательный,Драма,7.1
935,45 лет,7.2,Трогательный,Мелодрама,7.1
935,45 лет,5.9,Романтичный,Драма,7.1
935,45 лет,5.9,Романтичный,Мелодрама,7.1
935,45 лет,5.4,Добрый,Драма,7.1
935,45 лет,5.4,Добрый,Мелодрама,7.1
936,Жажда,6.9,Волнительный,Драма,7.1
936,Жажда,6.9,Волнительный,Триллер,7.1
936,Жажда,6.9,Волнительный,Ужасы,7.1
936,Жажда,5.4,Романтичный,Драма,7.1
936,Жажда,5.4,Романтичный,Триллер,7.1
936,Жажда,5.4,Романтичный,Ужасы,7.1
936,Жажда,5.3,Атмосферный,Драма,7.1
936,Жажда,5.3,Атмосферный,Триллер,7.1
936,Жажда,5.3,Атмосферный,Ужасы,7.1
937,Побочный эффект,7.2,Волнительный,Драма,7.1
937,Побочный эффект,7.2,Волнительный,Триллер,7.1
937,Побочный эффект,7.2,Волнительный,Криминал,7.1
937,Побочный эффект,6.6,Умный,Драма,7.1
937,Побочный эффект,6.6,Умный,Триллер,7.1
937,Побочный эффект,6.6,Умный,Криминал,7.1
937,Побочный эффект,5.3,Трогательный,Драма,7.1
937,Побочный эффект,5.3,Трогательный,Триллер,7.1
937,Побочный эффект,5.3,Трогательный,Криминал,7.1
938,Поллок,7.0,Волнительный,Драма,7.0
938,Поллок,7.0,Волнительный,Мелодрама,7.0
938,Поллок,5.5,Умный,Драма,7.0
938,Поллок,5.5,Умный,Мелодрама,7.0
938,Поллок,5.2,Вдохновляющий,Драма,7.0
938,Поллок,5.2,Вдохновляющий,Мелодрама,7.0
939,РЭД,6.9,Смешной,Комедия,7.0
939,РЭД,6.9,Смешной,Боевик,7.0
939,РЭД,6.9,Смешной,Триллер,7.0
939,РЭД,6.9,Смешной,Криминал,7.0
939,РЭД,6.9,Смешной,Приключения,7.0
939,РЭД,6.1,Атмосферный,Комедия,7.0
939,РЭД,6.1,Атмосферный,Боевик,7.0
939,РЭД,6.1,Атмосферный,Триллер,7.0
939,РЭД,6.1,Атмосферный,Криминал,7.0
939,РЭД,6.1,Атмосферный,Приключения,7.0
939,РЭД,5.8,Волнительный,Комедия,7.0
939,РЭД,5.8,Волнительный,Боевик,7.0
939,РЭД,5.8,Волнительный,Триллер,7.0
939,РЭД,5.8,Волнительный,Криминал,7.0
939,РЭД,5.8,Волнительный,Приключения,7.0
940,Погребённый заживо,7.6,Волнительный,Драма,7.0
940,Погребённый заживо,7.6,Волнительный,Триллер,7.0
940,Погребённый заживо,7.6,Волнительный,Детектив,7.0
940,Погребённый заживо,6.5,Страшный,Драма,7.0
940,Погребённый заживо,6.5,Страшный,Триллер,7.0
940,Погребённый заживо,6.5,Страшный,Детектив,7.0
940,Погребённый заживо,5.3,Жестокий,Драма,7.0
940,Погребённый заживо,5.3,Жестокий,Триллер,7.0
940,Погребённый заживо,5.3,Жестокий,Детектив,7.0
941,Час пик,8.1,Смешной,Комедия,7.0
941,Час пик,8.1,Смешной,Боевик,7.0
941,Час пик,8.1,Смешной,Криминал,7.0
941,Час пик,6.7,Добрый,Комедия,7.0
941,Час пик,6.7,Добрый,Боевик,7.0
941,Час пик,6.7,Добрый,Криминал,7.0
941,Час пик,4.7,Атмосферный,Комедия,7.0
941,Час пик,4.7,Атмосферный,Боевик,7.0
941,Час пик,4.7,Атмосферный,Криминал,7.0
942,Другой мир,7.3,Атмосферный,Боевик,7.0
942,Другой мир,7.3,Атмосферный,Триллер,7.0
942,Другой мир,7.3,Атмосферный,Фэнтези,7.0
942,Другой мир,6.0,Волнительный,Боевик,7.0
942,Другой мир,6.0,Волнительный,Триллер,7.0
942,Другой мир,6.0,Волнительный,Фэнтези,7.0
942,Другой мир,5.2,Жестокий,Боевик,7.0
942,Другой мир,5.2,Жестокий,Триллер,7.0
942,Другой мир,5.2,Жестокий,Фэнтези,7.0
943,Американский пирог,7.8,Смешной,Комедия,7.0
943,Американский пирог,7.8,Смешной,Мелодрама,7.0
943,Американский пирог,5.9,Глупый,Комедия,7.0
943,Американский пирог,5.9,Глупый,Мелодрама,7.0
943,Американский пирог,5.4,Чувственный,Комедия,7.0
943,Американский пирог,5.4,Чувственный,Мелодрама,7.0
944,Признания опасного человека,7.3,Волнительный,Драма,7.0
944,Признания опасного человека,7.3,Волнительный,Комедия,7.0
944,Признания опасного человека,7.3,Волнительный,Мелодрама,7.0
944,Признания опасного человека,7.3,Волнительный,Триллер,7.0
944,Признания опасного человека,7.3,Волнительный,Криминал,7.0
944,Признания опасного человека,6.7,Атмосферный,Драма,7.0
944,Признания опасного человека,6.7,Атмосферный,Комедия,7.0
944,Признания опасного человека,6.7,Атмосферный,Мелодрама,7.0
944,Признания опасного человека,6.7,Атмосферный,Триллер,7.0
944,Признания опасного человека,6.7,Атмосферный,Криминал,7.0
944,Признания опасного человека,5.2,Вдохновляющий,Драма,7.0
944,Признания опасного человека,5.2,Вдохновляющий,Комедия,7.0
944,Признания опасного человека,5.2,Вдохновляющий,Мелодрама,7.0
944,Признания опасного человека,5.2,Вдохновляющий,Триллер,7.0
944,Признания опасного человека,5.2,Вдохновляющий,Криминал,7.0
945,Второй Шанс,7.3,Трогательный,Драма,7.0
945,Второй Шанс,7.3,Трогательный,Комедия,7.0
945,Второй Шанс,7.3,Трогательный,Музыка,7.0
945,Второй Шанс,6.3,Добрый,Драма,7.0
945,Второй Шанс,6.3,Добрый,Комедия,7.0
945,Второй Шанс,6.3,Добрый,Музыка,7.0
945,Второй Шанс,6.1,Романтичный,Драма,7.0
945,Второй Шанс,6.1,Романтичный,Комедия,7.0
945,Второй Шанс,6.1,Романтичный,Музыка,7.0
946,Последний бойскаут,6.4,Атмосферный,Боевик,7.0
946,Последний бойскаут,6.4,Атмосферный,Триллер,7.0
946,Последний бойскаут,6.1,Волнительный,Боевик,7.0
946,Последний бойскаут,6.1,Волнительный,Триллер,7.0
946,Последний бойскаут,5.9,Вдохновляющий,Боевик,7.0
946,Последний бойскаут,5.9,Вдохновляющий,Триллер,7.0
947,Морпехи,7.3,Волнительный,Драма,7.0
947,Морпехи,7.3,Волнительный,Военный,7.0
947,Морпехи,6.1,Атмосферный,Драма,7.0
947,Морпехи,6.1,Атмосферный,Военный,7.0
947,Морпехи,5.8,Жестокий,Драма,7.0
947,Морпехи,5.8,Жестокий,Военный,7.0
948,Грязные танцы,8.9,Романтичный,Драма,7.0
948,Грязные танцы,8.9,Романтичный,Мелодрама,7.0
948,Грязные танцы,8.9,Романтичный,Музыка,7.0
948,Грязные танцы,7.1,Трогательный,Драма,7.0
948,Грязные танцы,7.1,Трогательный,Мелодрама,7.0
948,Грязные танцы,7.1,Трогательный,Музыка,7.0
948,Грязные танцы,5.9,Вдохновляющий,Драма,7.0
948,Грязные танцы,5.9,Вдохновляющий,Мелодрама,7.0
948,Грязные танцы,5.9,Вдохновляющий,Музыка,7.0
949,Подарок,6.4,Волнительный,Драма,7.0
949,Подарок,6.4,Волнительный,Триллер,7.0
949,Подарок,6.4,Волнительный,Детектив,7.0
949,Подарок,4.4,Трогательный,Драма,7.0
949,Подарок,4.4,Трогательный,Триллер,7.0
949,Подарок,4.4,Трогательный,Детектив,7.0
949,Подарок,4.2,Добрый,Драма,7.0
949,Подарок,4.2,Добрый,Триллер,7.0
949,Подарок,4.2,Добрый,Детектив,7.0
950,Жена смотрителя зоопарка,7.9,Трогательный,Драма,7.0
950,Жена смотрителя зоопарка,7.9,Трогательный,История,7.0
950,Жена смотрителя зоопарка,7.8,Добрый,Драма,7.0
950,Жена смотрителя зоопарка,7.8,Добрый,История,7.0
950,Жена смотрителя зоопарка,6.4,Волнительный,Драма,7.0
950,Жена смотрителя зоопарка,6.4,Волнительный,История,7.0
951,В сердце моря,7.5,Волнительный,Драма,6.9
951,В сердце моря,7.5,Волнительный,Боевик,6.9
951,В сердце моря,7.5,Волнительный,Триллер,6.9
951,В сердце моря,7.5,Волнительный,Приключения,6.9
951,В сердце моря,7.5,Волнительный,История,6.9
951,В сердце моря,6.2,Трогательный,Драма,6.9
951,В сердце моря,6.2,Трогательный,Боевик,6.9
951,В сердце моря,6.2,Трогательный,Триллер,6.9
951,В сердце моря,6.2,Трогательный,Приключения,6.9
951,В сердце моря,6.2,Трогательный,История,6.9
951,В сердце моря,5.8,Атмосферный,Драма,6.9
951,В сердце моря,5.8,Атмосферный,Боевик,6.9
951,В сердце моря,5.8,Атмосферный,Триллер,6.9
951,В сердце моря,5.8,Атмосферный,Приключения,6.9
951,В сердце моря,5.8,Атмосферный,История,6.9
952,"Хроники Нарнии: Лев, колдунья и волшебный шкаф",8.7,Добрый,Семейный,6.9
952,"Хроники Нарнии: Лев, колдунья и волшебный шкаф",8.7,Добрый,Приключения,6.9
952,"Хроники Нарнии: Лев, колдунья и волшебный шкаф",8.7,Добрый,Фэнтези,6.9
952,"Хроники Нарнии: Лев, колдунья и волшебный шкаф",6.3,Трогательный,Семейный,6.9
952,"Хроники Нарнии: Лев, колдунья и волшебный шкаф",6.3,Трогательный,Приключения,6.9
952,"Хроники Нарнии: Лев, колдунья и волшебный шкаф",6.3,Трогательный,Фэнтези,6.9
952,"Хроники Нарнии: Лев, колдунья и волшебный шкаф",5.5,Атмосферный,Семейный,6.9
952,"Хроники Нарнии: Лев, колдунья и волшебный шкаф",5.5,Атмосферный,Приключения,6.9
952,"Хроники Нарнии: Лев, колдунья и волшебный шкаф",5.5,Атмосферный,Фэнтези,6.9
953,Его игра,7.3,Вдохновляющий,Драма,6.9
953,Его игра,6.0,Волнительный,Драма,6.9
953,Его игра,5.6,Трогательный,Драма,6.9
954,Убить гонца,6.4,Жестокий,Драма,6.9
954,Убить гонца,6.4,Жестокий,Триллер,6.9
954,Убить гонца,6.4,Жестокий,Криминал,6.9
954,Убить гонца,6.4,Жестокий,Детектив,6.9
954,Убить гонца,6.4,Волнительный,Драма,6.9
954,Убить гонца,6.4,Волнительный,Триллер,6.9
954,Убить гонца,6.4,Волнительный,Криминал,6.9
954,Убить гонца,6.4,Волнительный,Детектив,6.9
954,Убить гонца,5.2,Атмосферный,Драма,6.9
954,Убить гонца,5.2,Атмосферный,Триллер,6.9
954,Убить гонца,5.2,Атмосферный,Криминал,6.9
954,Убить гонца,5.2,Атмосферный,Детектив,6.9
955,Сердца в Атлантиде,7.2,Волнительный,Драма,6.9
955,Сердца в Атлантиде,7.2,Волнительный,Детектив,6.9
955,Сердца в Атлантиде,5.4,Атмосферный,Драма,6.9
955,Сердца в Атлантиде,5.4,Атмосферный,Детектив,6.9
955,Сердца в Атлантиде,5.2,Вдохновляющий,Драма,6.9
955,Сердца в Атлантиде,5.2,Вдохновляющий,Детектив,6.9
956,Перевозчик,7.2,Волнительный,Боевик,6.8
956,Перевозчик,7.2,Волнительный,Триллер,6.8
956,Перевозчик,7.2,Волнительный,Криминал,6.8
956,Перевозчик,6.9,Атмосферный,Боевик,6.8
956,Перевозчик,6.9,Атмосферный,Триллер,6.8
956,Перевозчик,6.9,Атмосферный,Криминал,6.8
956,Перевозчик,4.6,Жестокий,Боевик,6.8
956,Перевозчик,4.6,Жестокий,Триллер,6.8
956,Перевозчик,4.6,Жестокий,Криминал,6.8
957,Сиротский Бруклин,6.5,Волнительный,Драма,6.8
957,Сиротский Бруклин,6.5,Волнительный,Триллер,6.8
957,Сиротский Бруклин,6.3,Атмосферный,Драма,6.8
957,Сиротский Бруклин,6.3,Атмосферный,Триллер,6.8
957,Сиротский Бруклин,6.2,Умный,Драма,6.8
957,Сиротский Бруклин,6.2,Умный,Триллер,6.8
958,Гол! Все начинается с мечты,7.5,Вдохновляющий,Драма,6.7
958,Гол! Все начинается с мечты,6.1,Волнительный,Драма,6.7
958,Гол! Все начинается с мечты,5.8,Трогательный,Драма,6.7
959,Тихая гавань,8.7,Романтичный,Мелодрама,6.7
959,Тихая гавань,8.7,Романтичный,Триллер,6.7
959,Тихая гавань,7.3,Трогательный,Мелодрама,6.7
959,Тихая гавань,7.3,Трогательный,Триллер,6.7
959,Тихая гавань,5.8,Добрый,Мелодрама,6.7
959,Тихая гавань,5.8,Добрый,Триллер,6.7
960,Меч короля Артура,7.6,Атмосферный,Драма,6.7
960,Меч короля Артура,7.6,Атмосферный,Боевик,6.7
960,Меч короля Артура,7.6,Атмосферный,Фэнтези,6.7
960,Меч короля Артура,5.9,Волнительный,Драма,6.7
960,Меч короля Артура,5.9,Волнительный,Боевик,6.7
960,Меч короля Артура,5.9,Волнительный,Фэнтези,6.7
960,Меч короля Артура,5.2,Умный,Драма,6.7
960,Меч короля Артура,5.2,Умный,Боевик,6.7
960,Меч короля Артура,5.2,Умный,Фэнтези,6.7
961,Хроники Риддика,7.6,Атмосферный,Боевик,6.7
961,Хроники Риддика,7.6,Атмосферный,Фантастика,6.7
961,Хроники Риддика,5.8,Волнительный,Боевик,6.7
961,Хроники Риддика,5.8,Волнительный,Фантастика,6.7
961,Хроники Риддика,5.2,Жестокий,Боевик,6.7
961,Хроники Риддика,5.2,Жестокий,Фантастика,6.7
962,Соседка,7.0,Романтичный,Комедия,6.7
962,Соседка,7.0,Романтичный,Мелодрама,6.7
962,Соседка,5.8,Смешной,Комедия,6.7
962,Соседка,5.8,Смешной,Мелодрама,6.7
962,Соседка,5.5,Чувственный,Комедия,6.7
962,Соседка,5.5,Чувственный,Мелодрама,6.7
963,Искусство самообороны,6.5,Вдохновляющий,Комедия,6.6
963,Искусство самообороны,6.5,Вдохновляющий,Боевик,6.6
963,Искусство самообороны,6.5,Вдохновляющий,Триллер,6.6
963,Искусство самообороны,6.2,Странный,Комедия,6.6
963,Искусство самообороны,6.2,Странный,Боевик,6.6
963,Искусство самообороны,6.2,Странный,Триллер,6.6
963,Искусство самообороны,5.6,Волнительный,Комедия,6.6
963,Искусство самообороны,5.6,Волнительный,Боевик,6.6
963,Искусство самообороны,5.6,Волнительный,Триллер,6.6
964,Код Да Винчи,8.3,Атмосферный,Триллер,6.6
964,Код Да Винчи,8.3,Атмосферный,Детектив,6.6
964,Код Да Винчи,7.6,Волнительный,Триллер,6.6
964,Код Да Винчи,7.6,Волнительный,Детектив,6.6
964,Код Да Винчи,7.4,Умный,Триллер,6.6
964,Код Да Винчи,7.4,Умный,Детектив,6.6
965,"Жизнь, как она есть",7.4,Добрый,Драма,6.5
965,"Жизнь, как она есть",7.4,Добрый,Комедия,6.5
965,"Жизнь, как она есть",7.4,Добрый,Мелодрама,6.5
965,"Жизнь, как она есть",5.9,Смешной,Драма,6.5
965,"Жизнь, как она есть",5.9,Смешной,Комедия,6.5
965,"Жизнь, как она есть",5.9,Смешной,Мелодрама,6.5
965,"Жизнь, как она есть",5.7,Романтичный,Драма,6.5
965,"Жизнь, как она есть",5.7,Романтичный,Комедия,6.5
965,"Жизнь, как она есть",5.7,Романтичный,Мелодрама,6.5
966,Космос между нами,8.1,Романтичный,Драма,6.4
966,Космос между нами,8.1,Романтичный,Мелодрама,6.4
966,Космос между нами,8.1,Романтичный,Приключения,6.4
966,Космос между нами,8.1,Романтичный,Фантастика,6.4
966,Космос между нами,6.3,Добрый,Драма,6.4
966,Космос между нами,6.3,Добрый,Мелодрама,6.4
966,Космос между нами,6.3,Добрый,Приключения,6.4
966,Космос между нами,6.3,Добрый,Фантастика,6.4
966,Космос между нами,5.9,Трогательный,Драма,6.4
966,Космос между нами,5.9,Трогательный,Мелодрама,6.4
966,Космос между нами,5.9,Трогательный,Приключения,6.4
966,Космос между нами,5.9,Трогательный,Фантастика,6.4
967,Девятая сессия,7.7,Волнительный,Ужасы,6.4
967,Девятая сессия,7.7,Волнительный,Детектив,6.4
967,Девятая сессия,7.7,Страшный,Ужасы,6.4
967,Девятая сессия,7.7,Страшный,Детектив,6.4
967,Девятая сессия,5.1,Атмосферный,Ужасы,6.4
967,Девятая сессия,5.1,Атмосферный,Детектив,6.4
968,Блондинка в законе,7.4,Добрый,Комедия,6.4
968,Блондинка в законе,6.8,Смешной,Комедия,6.4
968,Блондинка в законе,5.3,Романтичный,Комедия,6.4
969,Весь этот мир,8.0,Романтичный,Драма,6.4
969,Весь этот мир,8.0,Романтичный,Мелодрама,6.4
969,Весь этот мир,6.9,Трогательный,Драма,6.4
969,Весь этот мир,6.9,Трогательный,Мелодрама,6.4
969,Весь этот мир,5.8,Волнительный,Драма,6.4
969,Весь этот мир,5.8,Волнительный,Мелодрама,6.4
970,Анатомия любви,8.0,Романтичный,Драма,6.3
970,Анатомия любви,8.0,Романтичный,Мелодрама,6.3
970,Анатомия любви,6.7,Трогательный,Драма,6.3
970,Анатомия любви,6.7,Трогательный,Мелодрама,6.3
970,Анатомия любви,5.6,Чувственный,Драма,6.3
970,Анатомия любви,5.6,Чувственный,Мелодрама,6.3
971,Лёд,8.6,Романтичный,Драма,6.9
971,Лёд,8.6,Романтичный,Комедия,6.9
971,Лёд,8.6,Романтичный,Мелодрама,6.9
971,Лёд,6.7,Трогательный,Драма,6.9
971,Лёд,6.7,Трогательный,Комедия,6.9
971,Лёд,6.7,Трогательный,Мелодрама,6.9
971,Лёд,6.0,Добрый,Драма,6.9
971,Лёд,6.0,Добрый,Комедия,6.9
971,Лёд,6.0,Добрый,Мелодрама,6.9
972,В поисках праздника,7.2,Добрый,Драма,6.7
972,В поисках праздника,7.2,Добрый,Мелодрама,6.7
972,В поисках праздника,7.2,Добрый,Приключения,6.7
972,В поисках праздника,7.0,Трогательный,Драма,6.7
972,В поисках праздника,7.0,Трогательный,Мелодрама,6.7
972,В поисках праздника,7.0,Трогательный,Приключения,6.7
972,В поисках праздника,6.7,Романтичный,Драма,6.7
